Price,Close,High,Low,Open,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-11-09,64154.92578125,64609.92525487589,63790.92620234929,63972.925991799646,11159589
2021-11-10,63881.93359375,64518.93293157941,63881.93359375,63972.9334991542,9422009
2021-11-11,63608.921875,63699.92176323319,63335.92221030043,63608.921875,11489122
2021-11-12,64245.921875,64518.92154302408,63608.92264961048,63881.92231763456,10087450
2021-11-15,64973.9296875,65428.92919511554,64518.93017988445,65246.92939206932,12420710
2021-11-16,64882.9375,65519.93688639552,64882.93750000001,65064.93732468443,10919239
2021-11-17,64336.9296875,65155.92879243282,64245.929786951914,64882.929090788544,11027606
2021-11-18,63881.93359375,64609.932836983615,63881.93359375,64336.933120771006,10144957
2021-11-19,64791.9140625,64973.91382110253,63790.91539018609,64063.91502808988,11954728
2021-11-22,68158.9296875,68431.9294058745,66429.93147112816,66702.93118950266,27506623
2021-11-23,68522.921875,69159.92114873837,67794.92270501328,69159.92114873837,22029195
2021-11-24,68067.9296875,69341.92837149065,67430.93034550468,69159.92855949198,15652305
2021-11-25,67066.921875,68340.92039094302,66975.92198100407,68340.92039094302,12559258
2021-11-26,65792.9296875,67430.92793698133,65519.92997925312,66884.92852048755,13002242
2021-11-29,65792.9296875,66429.92900674274,64973.930562759335,65246.930271006226,16682559
2021-11-30,64882.9375,67248.93522089762,64154.938201262274,66611.9358345021,30364841
2021-12-01,67703.9453125,68067.94501848119,65155.94737063172,65519.94707661291,21954856
2021-12-02,68977.921875,68977.921875,67157.92393634564,67248.92383327837,23652940
2021-12-03,68795.9296875,69159.92931547618,67430.93108258929,68795.9296875,18330240
2021-12-06,69432.9296875,69796.92931888925,68158.93097763762,68340.93079333224,16391250
2021-12-07,70433.9140625,70706.91372940892,68795.91606104652,69250.9155058947,19232453
2021-12-08,70433.9140625,71525.91273013566,70160.91439559108,71252.91306322675,21558340
2021-12-09,71161.9296875,71161.9296875,70069.9307664642,70433.93040680946,21604528
2021-12-10,69978.921875,70615.92116384915,69887.92197659297,70433.92136703512,9155219
2021-12-13,69887.9140625,71252.9123840332,69614.91439819336,70251.91361490886,15038750
2021-12-14,70069.921875,70251.92167207792,69341.92268668831,69614.9223823052,10976660
2021-12-15,70615.921875,70615.921875,69432.9231837951,69523.92308311856,9584939
2021-12-16,70797.9140625,71434.91328928342,70433.91450433804,71434.91328928342,11996128
2021-12-17,70979.9296875,70979.9296875,69887.93076923078,69887.93076923078,13108479
2021-12-20,70160.921875,70797.9211656939,69887.92217898833,70615.92136835279,11264375
2021-12-21,71070.8984375,71252.89817741678,70524.89921774968,70888.89869758322,14245298
2021-12-22,72253.9296875,72253.9296875,71707.93021882873,71798.93013027393,17105892
2021-12-23,72708.9140625,72799.91395494368,72162.91470783792,72617.91417005632,13577498
2021-12-24,73254.921875,73527.92158385094,72981.92216614907,72981.92216614907,12086380
2021-12-27,72981.9140625,73345.91363388405,72617.91449111597,73345.91363388405,10783368
2021-12-28,73072.9140625,73163.91395547945,72526.91470462328,72981.91416952055,18226325
2021-12-29,72031.7578125,73311.50985485407,71757.52523199556,73311.50985485407,19794795
2021-12-30,71574.6875,72671.61757662834,71391.86582056194,72123.15253831417,14236700
2022-01-04,71940.34375,72397.39803049555,71574.70032560355,72031.75460609912,12427416
2022-01-05,70752.0078125,72214.58161740957,69837.89918443153,72031.75989179587,25470640
2022-01-06,70294.9453125,70934.8212776333,70020.7127560143,70112.1236081762,12931954
2022-01-07,71574.6875,71666.09833971903,70751.98994252873,71391.86582056194,15163757
2022-01-10,71300.46875,71391.8796073718,70477.77103365384,71391.8796073718,9947422
2022-01-11,72123.1640625,72214.57491682509,71300.46637357415,71666.10979087453,13221123
2022-01-12,72123.1640625,72763.04004277567,71848.93149952471,72671.62918845058,11000502
2022-01-13,71209.046875,72488.79868019898,71209.046875,72488.79868019898,13889401
2022-01-14,70660.5859375,71391.87272598642,70477.7642403784,71026.2293317432,10096725
2022-01-17,70843.40625,71117.63879032258,70294.94116935483,70934.81709677419,8785122
2022-01-18,70386.3359375,71117.62254464286,70020.69263392857,70934.80089285714,9592788
2022-01-19,69746.46875,70294.93377293578,69563.64707568807,69929.29042431193,10598290
2022-01-20,69929.3046875,70112.1263991013,69380.83955269608,69655.07212009803,9708168
2022-01-21,69106.6015625,69289.42325975529,68283.90392485118,69289.42325975529,15774888
2022-01-24,68649.5625,69289.43858189082,68283.91902463383,68923.79510652463,13691134
2022-01-25,67644.015625,68558.12394425676,66912.7289695946,68375.3022804054,17766704
2022-01-26,67644.015625,67644.015625,67644.015625,67644.015625,0
2022-01-27,65175.9375,67644.03050490883,65175.93750000001,67461.20880084152,22274777
2022-01-28,67004.15625,67369.79966746249,65084.52830832197,65175.93916268759,21367447
2022-02-03,67004.15625,68466.72991984994,67004.15625,68466.72991984994,17744721
2022-02-04,67644.015625,68192.48061655405,67095.55063344595,67918.24812077702,12730034
2022-02-07,66729.9140625,67278.37910958905,66181.44901541097,67186.96826840754,14240838
2022-02-08,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0
2022-02-09,66729.9140625,66729.9140625,66729.9140625,66729.9140625,0
2022-02-10,68923.7890625,69289.43250580238,68283.91303672083,69106.6107841512,17746033
2022-02-11,68466.7265625,69015.19166179906,68192.49401285047,68558.13741238318,12205407
2022-02-14,67369.7890625,68101.07578231004,66821.32402264247,68009.66494233378,13993255
2022-02-15,67369.7890625,67826.84326238127,66821.32402264247,67735.43242240502,9320365
2022-02-16,68375.3203125,68466.73116853274,67826.85517630348,68192.49860043448,10767386
2022-02-17,68558.1328125,69106.597875,68101.07859375,68558.1328125,13605382
2022-02-18,67918.2578125,68375.31203734859,67369.7927426817,68192.49034740916,10122226
2022-02-21,67918.2578125,67918.2578125,67918.2578125,67918.2578125,0
2022-02-22,67918.2578125,67918.2578125,67918.2578125,67918.2578125,0
2022-02-23,67918.2578125,67918.2578125,67918.2578125,67918.2578125,0
2022-02-24,65358.76171875,66090.0485631556,65175.9400076486,66090.0485631556,15759283
2022-02-25,65724.40625,66364.2822496523,65724.40625,65907.22796418637,13168484
2022-02-28,65724.40625,65724.40625,65724.40625,65724.40625,0
2022-03-02,65541.5546875,66181.43039574617,65358.73305657252,66090.01958028243,12481430
2022-03-03,66638.4921875,66821.31383959191,65998.61640517833,66090.02723122429,13232638
2022-03-04,66638.4921875,66638.4921875,66638.4921875,66638.4921875,0
2022-03-07,64079.0078125,64536.06207649786,63896.18610690086,63987.59695970043,18617138
2022-03-08,63530.55078125,63987.60510341727,62799.26386578238,62890.67473021583,15828269
2022-03-10,63530.55078125,63530.55078125001,63530.55078125001,63530.55078125001,0
2022-03-11,63987.59375,64627.4696875,63713.36120535714,64444.647991071426,15787655
2022-03-14,64170.42578125,64170.42578125,63621.96060363248,63987.60405537749,9040993
2022-03-15,64170.42578125,64170.42578125,64170.42578125,64170.42578125,0
2022-03-16,64353.234375,64444.64521928267,63713.35846502131,64170.41268643466,10175750
2022-03-17,64353.234375,64353.234375,64353.234375,64353.234375,0
2022-03-18,64627.4765625,64810.29827837695,64170.42227280764,64536.06570456153,14410038
2022-03-21,63896.18359375,64901.70293499642,63896.18359375,64810.2920857922,11169002
2022-03-22,64261.8359375,64444.65766136202,63896.19248977596,63896.19248977596,9402666
2022-03-23,64444.6484375,65084.52437943262,64261.826739804965,64536.05928634752,12398025
2022-03-24,63804.765625,64261.81982002149,63621.94394699141,63621.94394699141,37943357
2022-03-25,63804.765625,64170.40898101719,63621.94394699141,64078.9981420129,12986010
2022-03-28,63713.375,63896.19673601147,63256.3206599713,63530.55326398852,12619289
2022-03-29,64170.42578125,64261.83664418625,63804.78232950498,63987.60405537749,13686208
2022-03-30,64226.46484375,64777.764971164164,64134.58148918098,64593.998262026114,12670187
2022-03-31,63950.828125,64502.12836745689,63950.828125,64226.47824622844,12510366
2022-04-01,63491.390625,63858.92400054269,63399.50728111433,63858.92400054269,15916846
2022-04-04,63675.15234375,63675.15234375,63031.968986742424,63307.61899688853,11107905
2022-04-05,63583.27734375,63950.81073880058,63491.39399498736,63767.044041275294,8467248
2022-04-06,62940.10546875,63215.755565693435,62940.10546875,63031.98883439781,15517308
2022-04-07,62480.68359375,62940.10038488051,62480.68359375,62940.10038488051,20683327
2022-04-08,62296.90234375,62756.319027700956,62205.01900695981,62572.55235412058,15453191
2022-04-11,62388.796875,62572.56358155376,61929.380108615616,62296.91352172312,12263735
2022-04-12,61561.84765625,62205.03113922575,61561.84765625,62113.14778451493,13924389
2022-04-13,63123.85546875,63399.505492631004,61745.60534934497,61837.488690638645,17378619
2022-04-14,62021.265625,63123.865902777776,62021.265625,63123.865902777776,16409494
2022-04-15,61194.3125,61837.49596471471,61102.4291478979,61745.61261261261,13176415
2022-04-18,61286.19921875,61653.7326473482,60734.8990758527,61102.4325044509,10119203
2022-04-19,61837.4921875,62480.675612927196,61561.84214803121,61653.725494520804,12959434
2022-04-20,61929.375,61929.375,61102.42488872404,61561.84161721068,16693293
2022-04-21,62205.0234375,62756.32349750738,62021.25675083087,62113.140094165436,12847448
2022-04-22,61561.84765625,61837.49772038246,61286.19759211754,61745.614365671645,11791478
2022-04-25,60918.66015625,61286.19355085784,60918.66015625,61102.42685355392,11016474
2022-04-26,60734.8984375,61286.19857460287,60734.8984375,61010.54850605143,12946923
2022-04-27,59724.17578125,60183.59251802885,59632.29243389423,60091.70917067308,18122084
2022-04-28,59540.4140625,60183.597547743055,59264.763997395836,60091.714192708336,16895527
2022-04-29,61929.375,62113.14169139466,59724.17470326409,59816.05804896142,26190390
2022-05-02,61837.4921875,62113.1422269688,61102.42541558321,61194.30876207281,14106184
2022-05-03,62021.265625,62848.215833333335,61837.49891203704,61929.38226851852,14168875
2022-05-04,62388.796875,62848.21364138439,62021.26346189249,62480.680228276884,11505248
2022-05-06,61102.4296875,61653.7298049812,61102.4296875,61561.84645206767,14356156
2022-05-10,60367.36328125,60918.663402539954,59999.829867056695,60551.12998834665,17235605
2022-05-11,60367.36328125,60918.663402539954,59907.94651350837,60183.596574153344,12330920
2022-05-12,59632.296875,60183.5970001926,59632.296875,59907.9469375963,16414188
2022-05-13,61102.4296875,61286.19639332707,59907.94609962406,59999.8294525376,14551536
2022-05-16,60918.66015625,61929.376991421566,60734.89345894608,61653.726945465685,11937555
2022-05-17,62113.15234375,62388.802428115756,61194.31872919748,61194.31872919748,15680447
2022-05-18,62572.55859375,63123.85866946586,62113.141863986784,62756.325285655286,16486319
2022-05-19,62021.265625,62113.148981481485,61102.43206018519,61102.43206018519,17073727
2022-05-20,62480.68359375,62848.21702665441,62205.033519071694,62296.916877297794,12109671
2022-05-23,62388.796875,63215.747054491905,62113.14681516937,63215.747054491905,13684088
2022-05-24,61102.4296875,62205.0299224624,61102.4296875,62021.263216635336,15482576
2022-05-25,61010.53125,61653.71456137048,60551.114599021086,61286.18124058735,15150490
2022-05-26,60551.13671875,61745.62044764795,60183.60326370448,60918.67017379552,15970890
2022-05-27,61102.4296875,61469.963099154134,60826.779628759396,61286.19639332707,11405555
2022-05-30,62205.0234375,62296.906780834564,61469.956690823485,62021.25675083087,14255484
2022-05-31,61929.375,62021.25834569733,61286.19158011869,62021.25834569733,24365002
2022-06-02,61286.19921875,61561.849290198654,61010.54914730135,61194.31586160045,14959443
2022-06-03,61378.07421875,61837.49094194424,61378.07421875,61745.60759730539,8222883
2022-06-07,60183.59375,61010.54389312977,60091.71040076336,60826.77719465649,19355755
2022-06-08,59999.83203125,60367.36545870023,59999.83203125,60091.715388112556,12483180
2022-06-09,59907.94921875,59907.94921875,59264.76571486772,59816.06586105253,25790725
2022-06-10,58621.58203125,59172.88217574452,58621.58203125,58805.34874608151,22193552
2022-06-13,57059.5625,57702.745974235106,57059.5625,57335.21256038648,22157816
2022-06-14,56875.79296875,57151.443015448305,56140.72617755452,56232.609526453954,24606419
2022-06-15,55773.19921875,56508.266094779654,55313.782421231466,56324.49937577224,26811224
2022-06-16,55956.9609375,56783.91109913793,55589.42753232759,56324.49434267241,23394895
2022-06-17,54946.23828125,55038.12162285744,54578.704914820235,54578.704914820235,29053450
2022-06-20,53935.53515625,55038.13553423126,53384.23496725937,54946.252169399486,34111306
2022-06-21,53751.765625,54394.94914529914,53476.11554487179,53935.53234508547,25148109
2022-06-22,52924.80859375,54303.05881754558,52924.80859375,54211.17546929254,23334687
2022-06-23,52741.05078125,53292.35096363241,52189.7505988676,53016.70087244121,28338608
2022-06-24,53659.8828125,54303.06633936216,53016.69928563784,53200.46600759846,23256103
2022-06-27,54027.40625,55038.12303358843,53567.98953018707,54211.17293792517,18122236
2022-06-28,54578.71484375,54670.59820207281,53935.53133549032,54394.94812710438,13540538
2022-06-29,53618.2109375,54357.77246767241,53618.2109375,54080.43689385775,14677138
2022-06-30,52693.76171875,53248.43289473684,52693.76171875,52878.652110745614,18915142
2022-07-01,51954.1953125,53155.98274855427,51676.859750333635,52601.31162422153,24982097
2022-07-04,52786.20703125,53063.542619855514,51491.97428442425,51861.75506923161,17807126
2022-07-05,52878.64453125,53803.096358719406,52878.64453125,53248.42526223776,14216539
2022-07-06,52139.078125,52971.08469082447,52139.078125,52971.08469082447,16820461
2022-07-07,53803.10546875,54265.33146074957,52046.64669915163,52139.091897551545,21322833
2022-07-08,54265.328125,54819.99928130324,53803.102161413975,54172.882932282795,15339271
2022-07-11,54357.76953125,55097.33102147109,54265.32434497236,54819.99546263818,13042624
2022-07-12,53710.66015625,54265.33134547117,53710.66015625,54172.88614726764,9336061
2022-07-13,53618.2109375,54172.882085129306,53618.2109375,53895.54651131465,10841315
2022-07-14,53155.98828125,53803.104660326084,53063.54308423913,53155.98828125,15067012
2022-07-15,55467.1171875,55467.1171875,53710.658476562494,53987.994062499994,18685583
2022-07-18,57223.56640625,57316.01158622779,55929.333886560984,56021.77906653877,20832517
2022-07-19,56299.109375,56853.78040332512,55651.99317528736,56761.335231937606,15248261
2022-07-20,55929.3359375,57408.4588713843,55929.3359375,57131.12332128099,16782238
2022-07-21,57131.12109375,57223.56627351335,56114.22411635316,56484.00483540655,12291374
2022-07-22,56668.89453125,57500.901139376016,56576.44935256933,57131.120424653345,10261310
2022-07-25,56484.01171875,57223.57324698241,56206.676145662845,56299.1213366919,9193681
2022-07-26,57038.67578125,57223.56614034643,56206.669165316045,56206.669165316045,6597211
2022-07-27,57131.12109375,57223.56627351335,56576.4500151699,56668.895194933255,7320997
2022-07-28,57223.56640625,57870.68266609451,56946.23086631664,57593.34712616115,10745302
2022-07-29,56761.34765625,57870.68995572068,56668.90246462744,57685.79957247557,15093120
2022-08-01,56668.89453125,57038.67524597267,55744.44274444331,56391.55899520799,13154816
2022-08-02,57038.67578125,57223.56614034643,56391.55952441248,56576.44988350892,13614895
2022-08-03,56668.89453125,56946.230067292,56391.55899520799,56946.230067292,10053861
2022-08-04,56853.77734375,57131.11284298781,56576.4418445122,57038.667676575205,9125439
2022-08-05,56853.77734375,57223.55800940041,56576.4418445122,57038.667676575205,9567620
2022-08-08,56206.671875,56761.34297902961,56021.78150699013,56761.34297902961,11313150
2022-08-09,55467.1171875,56114.2335546875,55097.33640625,56021.788359374994,18251170
2022-08-10,54635.1015625,54727.5467428088,54172.87566095601,54450.211201882405,18084349
2022-08-11,55374.66796875,55467.11315734557,54819.99683717654,55097.33240296327,15141941
2022-08-12,55652.00390625,56114.2298523152,54912.44239254568,55004.887581758725,10786658
2022-08-16,56391.5625,56946.233606557376,55744.446209016394,55929.33657786885,15036727
2022-08-17,55836.8984375,56576.4600062086,55744.45324141142,56484.01481012003,9061518
2022-08-18,56853.77734375,57223.55800940041,55467.09984756098,55744.43534679878,16372754
2022-08-19,56299.109375,56946.22557471265,56021.77386083744,56761.335231937606,6923679
2022-08-22,55467.1171875,55836.897968749996,55282.226796874995,55744.45277343749,8259865
2022-08-23,54635.1015625,55097.32746404399,54542.6563821912,54542.6563821912,9041629
2022-08-24,54542.6640625,55004.89002913136,54542.6640625,54727.55444915254,8888486
2022-08-25,55189.7734375,55189.7734375,54542.65716603852,54727.54752931323,5767902
2022-08-26,55467.1171875,56299.123945312494,55374.6719921875,55744.45277343749,9499995
2022-08-29,54172.87890625,54450.21446379053,54172.87890625,54265.324092096846,9841329
2022-08-30,54357.76953125,54542.65990380527,53895.54359986182,54265.32434497236,9690044
2022-08-31,55189.7734375,55374.66380077471,53803.0957129397,53803.0957129397,14203512
2022-09-01,53987.9921875,54450.21814800942,53895.54699539812,54265.32776380565,14905777
2022-09-02,53155.98828125,54172.88544836956,53155.98828125,53895.549857336955,15040310
2022-09-05,52786.20703125,53433.32340466287,52508.87144264448,53063.542619855514,11425977
2022-09-06,52786.20703125,53248.43301225919,52601.31663884632,52878.652227451836,7503086
2022-09-07,51769.30859375,52416.42495117187,51676.86339983259,52416.42495117187,17384854
2022-09-08,51399.51953125,52139.08096335432,51399.51953125,51954.19060532824,18000016
2022-09-13,53710.66015625,54080.44094906411,52508.87257960413,52693.76297601119,17166581
2022-09-14,52508.859375,52878.64007482395,51861.7431503081,51954.188325264084,12524961
2022-09-15,51769.30859375,52786.20572684152,51769.30859375,52693.76053292411,11664819
2022-09-16,51954.1953125,52139.085687277584,51307.079000778474,51399.52418816726,13456503
2022-09-19,52139.078125,52693.749168882976,51769.29742907801,52046.63295101951,12278653
2022-09-20,51584.40625,52693.748319892475,51584.40625,52139.07728494624,14041465
2022-09-21,51122.18359375,51307.07395032776,50844.84805888336,51214.62877203888,11863700
2022-09-22,50290.1796875,50567.515237247244,50197.73450425092,50475.07005399816,12786510
2022-09-23,50382.625,50752.40573394496,50105.289449541284,50290.179816513766,10555964
2022-09-26,49827.953125,50105.28867115028,49550.61757884972,49643.06276089982,15008449
2022-09-27,50105.29296875,50105.29296875,49458.1766388953,49735.51220883303,16631289
2022-09-28,48903.5078125,50290.18572778828,48533.72703508979,49827.95975602552,19991129
2022-09-29,48960.27734375,49984.161470710555,48960.27734375,49611.83996999763,13882080
2022-09-30,49425.6875,49891.089453860644,48215.642419962336,48681.04437382298,22503249
2022-10-04,51380.37890625,51566.53969938859,50728.816130264946,51473.45930281929,19148435
2022-10-05,52125.015625,53241.98024553571,51566.53331473214,52962.73909040178,22458970
2022-10-06,52404.26171875,53335.06565691608,52404.26171875,52776.58329401643,14944446
2022-10-07,52311.1796875,52962.742423821175,51380.37577846975,52031.93851479093,16886813
2022-10-11,51566.5390625,51845.78024875902,50263.41352662455,50635.73510830325,21437877
2022-10-12,51938.8515625,53055.81611223119,51380.36928763441,51845.77118335573,18408910
2022-10-13,51380.37890625,52218.10247537364,51380.37890625,51566.53969938859,13784602
2022-10-14,52404.26171875,52590.42250638322,51938.85974966697,52311.18132493339,12924326
2022-10-17,52683.49609375,53055.81762091431,51845.7726576303,51938.853039421374,13641878
2022-10-18,52590.41796875,53148.90028346239,51938.85526825221,52776.5787403208,14820702
2022-10-19,51938.8515625,52962.73573308692,51845.77118335573,52776.57497479839,12660652
2022-10-20,51659.6171875,52125.01914414414,51287.29562218468,51380.37601351351,17107653
2022-10-21,52031.9375,52404.25905635063,51287.29438729875,51287.29438729875,11456060
2022-10-24,53521.22265625,53521.22265625,52776.57955842392,53055.8207201087,16944503
2022-10-25,53707.38671875,54545.11025509099,53055.823968262564,53055.823968262564,17405678
2022-10-26,55289.7421875,55475.90293560606,53707.37582859848,53986.616950757576,20824967
2022-10-27,55382.82421875,55941.30647977941,54824.341957720586,55568.98497242647,21756712
2022-10-28,53335.06640625,55103.59391361257,53241.98601112566,54824.35272823953,20924937
2022-10-31,55289.7421875,55755.14405776515,53986.616950757576,54079.69732481061,18999514
2022-11-01,55848.22265625,56127.46376953125,55382.82080078125,55755.14228515625,17201647
2022-11-02,55475.90625,55848.227768456374,55196.665111157716,55568.98662961409,13202919
2022-11-03,55103.58984375,55662.07217324747,54079.70557300465,54545.10751425254,17492162
2022-11-04,55289.7421875,55382.82256155303,54358.938446969696,55010.50106534091,12445841
2022-11-07,56034.39453125,56127.474920836794,55289.75141455565,55568.99258331603,12437246
2022-11-08,57523.6796875,57616.76007534385,56313.634645529935,56313.634645529935,18273898
2022-11-09,57709.84375,57896.00453629032,57058.28099798387,57709.84375,14045592
2022-11-10,56220.55078125,57244.434984219784,56220.55078125,57151.35460213162,21087633
2022-11-11,58547.5625,58826.803656597775,57989.08018680445,58733.72327106518,20037163
2022-11-14,57616.76171875,58547.565623737886,57430.600937752424,58547.565623737886,15973416
2022-11-15,58082.1640625,58175.244453625804,57337.52093349359,57896.0032802484,12310986
2022-11-16,58361.40234375,58361.40234375,57430.59847861842,58082.16118421053,12909260
2022-11-17,57151.35546875,57709.83776974756,57058.27508525041,57709.83776974756,13298296
2022-11-18,57523.6796875,58082.1620145631,57151.358136124596,57523.6796875,12236503
2022-11-21,57151.35546875,57523.67700274837,56592.87316775244,57151.35546875,9378097
2022-11-22,56406.70703125,56965.18927908415,56127.46590733292,56685.948155167076,9411289
2022-11-23,56779.04296875,57058.284163678276,56499.80177382172,56965.20376536885,8765050
2022-11-24,57151.35546875,57430.596619248776,56685.95355125204,56965.194701750814,8125010
2022-11-25,56779.04296875,57430.60575691598,56592.88217213115,57151.364561987706,6677933
2022-11-28,55941.30859375,56313.63011517263,55662.067452683026,56313.63011517263,8589032
2022-11-29,56406.70703125,56406.70703125,55662.06403413779,55755.14440877681,7014160
2022-11-30,57895.99609375,57895.99609375,56034.38850231109,56220.54926145498,19768903
2022-12-01,58268.3203125,58826.8026158147,57989.07916084265,58733.722231928914,16631445
2022-12-02,56220.55078125,58175.238805101406,56220.55078125,58175.238805101406,15331184
2022-12-05,56127.47265625,56872.11574290008,55848.23149875621,56685.95497123756,13767787
2022-12-06,55103.58984375,55941.3133379962,55103.58984375,55662.07217324747,13888300
2022-12-07,54824.34375,55475.90640916808,54452.02223047538,54731.263370118846,12100662
2022-12-08,55103.58984375,55103.58984375,54545.10751425254,54638.18790250211,12986815
2022-12-09,56220.55078125,56406.711545426326,55196.666578280216,55196.666578280216,10529632
2022-12-12,55382.82421875,55848.226102941175,55289.74384191176,55755.145726102935,9036472
2022-12-13,55568.98828125,56127.470575533924,55289.747134108045,55475.90789886935,9040873
2022-12-14,56313.63671875,56406.71711002066,55662.07397985537,55662.07397985537,8207485
2022-12-15,55196.6640625,56034.3874631113,55196.6640625,55662.0659517285,8716039
2022-12-16,55382.82421875,55382.82421875,54265.85969669117,54265.85969669117,13033596
2022-12-19,55382.82421875,55755.145726102935,55010.50271139706,55382.82421875,7696187
2022-12-20,54545.10546875,55010.507392544794,54452.025083991044,54917.42700778584,9284761
2022-12-21,53986.62109375,55010.505286907326,53986.62109375,54638.18376212284,10356971
2022-12-22,55010.5078125,55010.5078125,54079.703957804566,54079.703957804566,10720630
2022-12-23,54079.7109375,54358.95212994836,53707.389347568846,54172.79133498279,9829407
2022-12-26,53893.55078125,54079.71157842185,53707.38998407815,53986.631179835924,6756411
2022-12-27,54079.7109375,54358.95212994836,53893.55014253442,53986.630540017206,10667027
2022-12-28,53012.89453125,53949.51810954064,52825.56981559187,53949.51810954064,14665410
2022-12-29,51795.27734375,52638.23845784358,51795.27734375,52450.913765822785,11295935
2023-01-02,51982.6015625,52544.575633445944,51701.61452702703,51982.6015625,10031448
2023-01-03,51888.9453125,52450.91944945849,51045.98410706228,51888.9453125,13547030
2023-01-04,54136.83984375,54324.16454909169,52076.268084991345,52169.930437662195,20188071
2023-01-05,54511.48828125,55073.46238724227,53949.51417525773,54511.48828125,15682826
2023-01-06,55260.78515625,55635.434547139834,54230.49933130297,54605.1487221928,17334989
2023-01-09,56853.05078125,56853.05078125,55822.76485275947,55916.42720989497,18640107
2023-01-10,56572.0546875,57227.691082884936,56103.74297651076,56384.730003104305,14859797
2023-01-11,56665.71875,57321.35516528926,56478.39405991736,57134.030475206615,12310751
2023-01-12,56665.71875,57321.35516528926,56103.74467975207,57227.69282024793,16102561
2023-01-13,56946.70703125,57321.35641961349,56572.05764288652,56665.719989977384,12510328
2023-01-16,57227.6953125,57696.00705810147,56946.70826513912,57415.02001074059,10039972
2023-01-17,57134.0390625,57602.35085809426,56759.38962602459,57321.3637807377,9831456
2023-01-18,56572.0546875,57134.028740687085,56103.74297651076,56853.041714093546,11584041
2023-01-19,57602.34375,57602.34375,56572.05792682927,56665.720274390245,12808490
2023-01-20,57883.3359375,58351.64771692961,57227.699446298546,58164.32300515777,9646327
2023-01-25,59288.2734375,59662.92287470379,59007.28635959716,59475.5981561019,39217
2023-01-26,59756.5703125,59850.23264841301,59288.25863293496,59756.5703125,54188
2023-01-27,60505.87890625,60880.528311242255,59850.24244751354,60318.55420375387,44282
2023-01-30,59288.2734375,60786.87118631517,59100.94871889811,60786.87118631517,59628
2023-01-31,57508.68359375,59662.91766973738,57134.03418923046,59475.592967477605,163847
2023-02-01,57134.0390625,58726.29916752049,57134.0390625,58632.636808401636,98585
2023-02-02,59475.59375,59850.24315944882,58632.63257874016,59194.60669291339,65992
2023-02-03,59475.59375,59943.90551181103,59007.28198818898,59850.24315944882,47567
2023-02-06,57696.0078125,59007.28071732955,57696.0078125,58819.95601663961,144104
2023-02-07,58070.66015625,58538.97193170363,57696.010735887096,57976.99780115927,32873
2023-02-08,59100.94140625,59288.26610167393,58445.30497226624,58819.954363114106,42558
2023-02-09,59288.2734375,59288.2734375,58351.64984449052,59007.28635959716,48035
2023-02-10,58913.6171875,59007.27953596979,58445.30544515103,58632.63014209062,44786
2023-02-13,58913.6171875,59007.27953596979,58351.64309668124,58913.6171875,59395
2023-02-14,59194.609375,59850.245871242085,59194.609375,59569.25880142405,70606
2023-02-15,58257.98046875,59850.24038509847,58070.655772709,59850.24038509847,58370
2023-02-16,59662.9140625,59662.9140625,58445.30357142857,58538.965916895606,41448
2023-02-17,58632.6328125,59288.26928164936,58445.30810702875,58913.61987070687,28613
2023-02-20,58726.30078125,59007.28786632775,57883.339526016745,58913.625504635165,29846
2023-02-21,58164.32421875,58819.960723631244,58070.66186090982,58726.298365791066,60971
2023-02-22,57227.6953125,57883.331756342064,57134.0329633797,57602.344708981174,39178
2023-02-23,58070.66015625,58538.97193170363,57602.34838079637,57789.67309097782,37145
2023-02-24,57415.0234375,58632.63404873572,57415.0234375,58351.646984604406,50792
2023-02-27,56665.71875,56946.705785123966,56384.731714876034,56946.705785123966,11155697
2023-02-28,56759.38671875,57508.68555332095,56665.72436442863,56946.71142739274,13715861
2023-03-02,56946.70703125,57883.330502158715,56665.719989977384,57040.369378340874,13095682
2023-03-03,56665.71875,57321.35516528926,56665.71875,57134.030475206615,10711405
2023-03-06,57602.34375,57696.006097560974,56946.707317073175,57227.6943597561,13630602
2023-03-07,56853.05078125,57508.687281198516,56853.05078125,57508.687281198516,11473280
2023-03-08,56478.39453125,56665.71922289594,56103.74514795813,56291.06983960407,14161857
2023-03-09,56291.07421875,56946.71069051581,56103.7495125312,56665.723631187604,14334499
2023-03-10,55729.1015625,55916.42627363445,55354.45214023109,55729.1015625,11902471
2023-03-13,56197.4140625,56384.73877604167,55541.77756510417,56103.75170572917,12779724
2023-03-14,55260.78515625,55729.09689486229,55260.78515625,55635.434547139834,12147346
2023-03-15,56010.078125,56478.38981500836,55822.75344899666,56197.40280100334,10482149
2023-03-16,56103.74609375,56384.73313595576,55354.44731453464,55448.10966193656,10611939
2023-03-17,57415.0234375,57415.0234375,56759.38695452691,56946.7116639478,14090110
2023-03-20,56384.73828125,57321.3618407392,56384.73828125,57227.69948479028,9618009
2023-03-21,56478.39453125,56853.04391454188,56291.06983960407,56665.71922289594,8318514
2023-03-22,57227.6953125,57321.35766162029,56665.72121777823,57134.0329633797,8978591
2023-03-23,58351.640625,58351.640625,56759.380768459065,56759.380768459065,15381057
